Unnamed: 0_level_0,R_KNEE_MOMENT,R_KNEE_MOMENT,R_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,L_KNEE_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,R_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,L_HIP_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,R_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,L_ANKLE_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,WAIST_JOINT_MOMENT,NECK_MOMENT,NECK_MOMENT,NECK_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,L_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,R_SHOULDER_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,L_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,R_ELBOW_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,L_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT,R_WRIST_MOMENT
1393,-24.14349,-5.34187,-1.49736,-0.42168,-0.84228,-0.10703,-47.07565,-31.86452,4.30419,26.98577,-12.01591,-3.69916,-27.72752,61.57902,-12.55817,-1.86019,0.61026,0.22327,19.97271,14.45743,-14.84233,-15.31761,3.44759,1.38146,5.67658,-0.92665,-0.86138,9.30824,-5.19586,0.03291,0.22511,-0.36202,0.25099,0.37905,1.38846,-0.7744,-0.00132,0.1716,0.00244,-0.07442,-0.04159,-0.02046
1394,-25.29148,-5.91147,-1.11189,3.77157,2.08844,0.28187,-49.44618,-37.50538,7.07594,34.52564,-5.12809,0.11678,-27.6544,61.86879,-12.79801,0.79011,-0.02037,0.16282,27.22576,16.93607,-4.7717,-13.55067,14.86225,-2.02538,8.52646,-1.22606,-0.81406,9.53439,-4.75271,0.67762,-0.28204,-1.09832,0.67015,0.98128,1.0849,-0.38317,0.0672,-0.09247,0.06904,0.18199,-0.14173,0.06002
1395,-27.33132,-6.48967,-0.91218,2.6256,4.70018,0.85867,-49.58924,-45.00712,7.23765,27.65703,3.50344,5.1004,-27.62655,62.57291,-13.114,0.60872,0.15899,0.25637,20.69839,15.80669,5.00918,-12.71251,11.69641,0.98175,9.091,-0.40151,-0.09527,8.79338,-3.21999,0.70908,0.0387,-2.02978,0.49856,1.77165,1.27554,-0.31009,0.22053,-0.35722,0.0332,0.45916,-0.04521,0.00364
1396,-29.06831,-6.13504,-1.11908,2.98986,4.09182,0.78303,-48.74792,-47.36961,4.85063,23.88991,4.79219,7.00519,-27.67303,63.47455,-13.41118,0.44035,0.08873,0.14813,17.17587,11.23432,7.03412,-4.26354,-9.00007,7.86642,6.95122,0.75079,0.84777,6.59411,-1.48207,0.31081,0.65652,-2.48242,-0.00847,2.33665,1.33383,-0.16221,0.26589,-0.36367,-0.08401,0.50982,0.07244,-0.0771
1397,-29.77277,-5.13059,-1.41149,4.46845,1.16732,0.13357,-50.90425,-43.89235,3.70887,26.00524,-0.97543,3.83092,-27.70198,63.98254,-13.65553,0.49147,-0.11197,-0.02364,13.18442,6.65323,2.05516,10.68082,-36.22561,11.84416,3.74814,0.95849,1.43171,3.49103,-0.69175,0.20131,0.61983,-2.39247,-0.18307,2.01471,0.64832,0.36741,0.09236,-0.22234,-0.1257,0.25248,0.01446,-0.0095
1398,-29.10433,-4.0343,-1.66954,5.50938,-1.30563,-0.43676,-53.05684,-39.82528,5.12791,30.86096,-8.91681,-1.98524,-27.76283,64.03347,-13.86523,0.66555,-0.23418,-0.05208,11.88725,0.78732,-5.92854,16.0859,-42.0565,9.9829,2.68713,-0.08931,0.89842,2.76222,-1.4641,0.86457,-0.06152,-1.76126,0.13378,0.99917,-0.15458,0.75719,-0.11933,-0.09507,-0.04638,-0.0109,-0.15907,0.15411
1399,-27.70759,-2.76831,-2.06422,4.37689,-1.92739,-0.47456,-51.71618,-37.56505,6.61463,31.38323,-12.62455,-5.11938,-27.97039,64.06766,-14.05972,0.7203,-0.25474,0.04245,14.29407,-1.95113,-12.35921,5.47128,-19.70128,4.1872,4.70377,-0.80447,-0.19271,5.5446,-3.07444,1.87058,-0.52772,-0.775,0.55157,0.34579,-0.35321,0.59267,-0.17802,0.03439,0.0731,0.01337,-0.27971,0.22628
1400,-26.6166,-1.60226,-2.62988,1.82317,-0.52114,-0.10405,-48.74272,-35.28915,5.76824,26.08895,-5.8937,-1.75035,-28.25772,64.29137,-14.25427,0.67414,-0.19682,0.1398,15.9333,11.62216,-11.27067,-8.48621,-0.7001,-2.602,7.24954,0.03379,-0.42307,8.86553,-4.31489,1.84078,-0.13897,-0.22795,0.6272,0.848,0.16318,0.09609,-0.0839,0.12677,0.14082,0.25955,-0.2215,0.10991
1401,-25.75619,-1.50492,-3.23493,0.84295,1.88196,0.22632,-45.23346,-33.93938,2.76768,21.40093,7.24258,5.29789,-28.41256,64.6267,-14.4681,0.67559,-0.07933,0.18952,17.13405,35.14275,-2.82583,-18.06872,-10.35819,-7.27737,7.72396,1.28311,0.34759,9.70872,-4.48006,0.55958,0.76231,-0.66194,0.3651,1.70622,0.98129,-0.38882,0.06895,0.03909,0.14684,0.35698,0.00946,-0.11457
1402,-24.94135,-1.5645,-3.83003,2.2299,2.96715,0.25496,-41.30635,-33.64657,-0.35934,21.10995,12.5429,8.44713,-28.29304,65.09828,-14.71244,0.69931,-0.04617,0.18203,18.84735,44.38707,2.45315,-26.67092,-32.997,-7.03281,6.31369,1.16492,0.77849,8.3381,-3.55,0.11761,1.1289,-1.29484,0.16809,1.43684,1.2657,-0.5809,0.1761,-0.14417,0.12642,0.09428,0.20292,-0.2391
1403,-25.15983,-0.6761,-4.22187,3.87845,1.7737,0.15698,-39.4443,-33.61908,-1.62581,23.49849,4.55855,5.3674,-27.93629,65.76696,-15.01568,0.66606,-0.16727,0.15175,19.72796,31.63604,-1.55956,-27.64179,-37.68826,-1.75919,4.86593,-0.28103,0.24047,6.70028,-2.15146,1.40698,0.51977,-1.28754,0.30584,0.21197,0.90523,-0.38848,0.17947,-0.1984,0.0967,-0.24065,0.21512,-0.15157
1404,-26.63443,0.1382,-4.20571,4.64805,0.31399,0.17973,-39.68819,-36.07239,-0.71891,27.34414,-4.74971,2.08167,-27.44786,66.48714,-15.37346,0.68067,-0.27213,0.16604,22.80182,13.49242,-6.25119,-13.20932,-18.83664,5.71712,4.75929,-1.58665,-0.41927,5.4229,-1.22451,2.44874,-0.16144,-1.12385,0.52064,-0.67431,0.61537,-0.06585,0.15213,-0.13163,0.05366,-0.32106,0.11416,0.04893
1405,-28.21955,0.17244,-3.9122,4.73684,0.40097,0.23625,-40.12714,-41.41622,1.68324,29.665,-3.85293,2.815,-26.91506,66.99,-15.72862,0.82662,-0.22828,0.20861,25.62022,5.39181,-2.45076,4.57332,0.65802,11.58912,5.59933,-1.61377,-0.37043,4.27052,-1.27318,1.81268,0.13986,-1.47207,0.31507,-0.58891,0.63073,0.18942,0.19198,-0.0976,-0.01684,-0.19198,-0.02152,0.20557
1406,-28.67965,0.68336,-3.76134,4.31153,0.88978,0.05583,-40.36561,-43.5268,4.46371,27.59665,1.42753,3.19232,-26.45389,67.21186,-16.02529,0.95692,-0.12212,0.18994,22.33179,6.39406,3.13225,9.40754,-0.5342,12.64617,5.64331,-0.37007,0.31467,3.97514,-2.01131,0.67296,1.09054,-1.96516,-0.2891,0.26175,0.56924,0.40195,0.24676,-0.13645,-0.09974,-0.00959,-0.15521,0.24112
1407,-27.88141,2.65152,-4.05407,3.70369,0.11515,-0.38203,-41.84797,-36.82191,6.01794,24.51641,-1.33209,-1.93273,-26.23223,67.33706,-16.26738,0.89452,-0.09146,0.06034,15.61725,9.00635,-2.81459,2.64706,-17.94536,7.42692,4.56091,1.0023,0.94362,5.30404,-2.76088,0.4795,1.38797,-1.8728,-0.61336,1.17131,0.4398,0.40891,0.20254,-0.17208,-0.12171,0.15816,-0.18944,0.14643
1408,-26.30468,5.04365,-4.77361,3.48894,-0.82077,-0.708,-43.48243,-27.00111,5.20161,23.30159,-9.64165,-8.34632,-26.27821,67.52017,-16.48022,0.69713,-0.12325,-0.13326,11.00891,9.72929,-16.50538,-5.01484,-29.55709,-0.84103,3.94637,1.21795,0.86997,6.99744,-3.09471,1.16663,0.44187,-1.11253,-0.17141,1.01226,0.43151,0.02259,0.04731,-0.12141,-0.03716,0.15004,-0.11257,0.01268
1409,-24.66566,6.39185,-5.66347,3.83992,0.32871,-0.53136,-41.50411,-25.02587,2.15154,22.31172,-9.88535,-6.68761,-26.37402,67.83276,-16.68209,0.5485,-0.09223,-0.26911,11.38754,10.87605,-19.57291,-9.24977,-25.45267,-4.72417,4.48689,0.2839,0.14666,7.16696,-2.91136,1.94782,-0.81232,-0.32293,0.55792,-0.14599,0.37043,-0.37783,-0.10198,0.00374,0.06373,-0.05023,-0.0493,-0.02627
1410,-24.64536,6.65269,-6.22537,3.30442,2.85551,0.07067,-38.28366,-30.99717,-1.04854,19.96055,0.15315,3.49325,-26.3152,68.30048,-16.93296,0.39325,0.00329,-0.25936,13.7261,17.0315,-7.22431,-8.76938,-17.26844,-1.1478,5.28955,-0.6507,-0.26456,6.23258,-2.28333,1.8087,-1.25016,-0.37571,0.85888,-0.34528,0.55066,-0.37982,-0.14818,0.05153,0.0889,-0.06266,0.04276,-0.01661
1411,-26.58553,6.78547,-6.16319,1.10801,3.99323,0.56403,-39.65842,-34.54758,-1.48133,16.766,9.34274,11.87788,-26.10683,68.72926,-17.25418,0.12579,0.04255,-0.11397,9.94346,28.50825,5.14918,-0.38161,-13.92088,4.38844,5.67808,-0.77068,0.36053,5.96547,-1.79981,0.38254,-0.84462,-1.39174,0.7408,1.30224,1.30995,-0.15321,-0.08814,-0.08013,0.07937,0.29877,0.22583,-0.07807
1412,-27.75836,7.40374,-5.92678,-0.35448,2.80694,0.51606,-43.45056,-30.44603,0.82752,15.59302,8.73277,10.15485,-25.88277,68.83311,-17.54801,-0.05634,-0.0072,0.063,1.20701,35.80298,3.38168,8.30838,-9.22663,5.884,5.7872,-0.36969,1.293,6.41944,-2.04122,-1.0845,-0.1944,-2.3199,0.57048,2.72063,1.94414,-0.07409,0.04543,-0.23931,0.083,0.5759,0.31053,-0.14689
1413,-26.05979,8.42908,-6.2209,0.68341,0.81798,0.11399,-40.98618,-25.36086,2.36569,18.76897,-0.52242,1.24098,-25.7845,68.71591,-17.74271,0.02119,-0.04242,0.14791,3.12561,27.64684,-8.71243,-0.97772,0.49962,3.84562,6.12228,-0.21611,1.31653,6.55144,-2.6175,-1.04999,0.0777,-2.20051,0.54554,2.01163,1.74787,-0.20523,0.14221,-0.23032,0.09013,0.36148,0.16516,-0.09908
1414,-23.54824,9.81529,-6.97509,2.69687,-0.45505,-0.16364,-31.64722,-26.52021,1.66259,24.42556,-9.52053,-5.28644,-25.83351,68.70231,-17.91417,0.26343,-0.04003,0.11873,21.63209,9.52005,-15.66632,-25.89354,6.06361,2.00175,6.709,-0.44689,0.16352,6.41691,-2.68227,0.49299,-0.07709,-1.08246,0.5185,0.11073,1.09082,-0.41931,0.10485,-0.05838,0.07619,-0.09955,-0.03532,0.00322
1415,-23.31902,10.7634,-7.38815,3.62288,-0.79374,-0.19428,-25.17842,-34.14401,1.42831,27.77999,-10.20426,-4.496,-25.8851,68.78923,-18.15454,0.50031,-0.07644,0.06718,38.54522,-2.56847,-9.94549,-36.56981,-3.56858,1.16868,6.73024,-0.7139,-1.47236,6.70381,-2.28428,2.21305,-0.14905,0.33947,0.25915,-0.67698,0.49557,-0.42274,-0.02508,0.13807,0.03928,-0.26971,-0.14005,0.04054
1416,-25.33809,10.89465,-7.27245,2.5064,-1.01251,-0.17614,-26.98195,-42.01902,2.38222,26.44541,-6.27619,-1.29404,-25.86982,68.90162,-18.43865,0.52447,-0.12951,0.03996,38.43029,-4.28762,-2.59286,-20.0367,-21.05114,0.07555,5.8283,-1.00855,-2.44382,6.80763,-2.18212,2.35693,0.18211,0.97651,-0.10258,0.13384,0.24624,-0.1426,-0.09124,0.19598,0.01122,-0.06394,-0.15648,0.02309
1417,-27.02788,11.06152,-7.25011,-0.64963,-1.13559,-0.16923,-30.825,-43.79096,1.91113,22.65179,-5.35269,-1.18636,-25.89906,69.07014,-18.67029,0.17132,-0.1132,-0.01099,30.18793,-1.39356,-5.06788,-2.98177,-25.47336,0.27014,5.01962,-1.23074,-1.56292,5.86309,-2.71083,0.53061,0.60232,-0.16479,-0.17161,0.96171,0.51708,0.0915,-0.0023,0.02247,0.02046,0.14565,-0.11078,0.03809
1418,-26.86345,11.93668,-7.55095,-3.70438,-0.54038,-0.12095,-30.69692,-37.76422,0.10616,20.13577,-5.67448,-2.20367,-26.03199,69.08396,-18.81162,-0.28022,-0.1089,-0.0905,26.52252,6.46165,-11.56349,-9.16183,-14.15306,4.06205,5.51933,-0.9558,0.87866,5.06541,-3.2826,-1.0721,0.47567,-2.43942,0.16899,0.76985,1.05702,0.04047,0.13545,-0.25718,0.04518,0.17122,-0.02878,0.09833
1419,-25.6284,12.88518,-7.73582,-4.03075,-0.00444,-0.09421,-29.05192,-28.58428,0.00617,19.12938,-3.55085,-1.10553,-26.17768,68.75948,-18.90782,-0.28917,-0.26067,-0.14191,23.71062,18.67936,-11.55157,-24.97272,-3.04733,8.55984,7.44243,-0.63121,2.33007,5.32133,-2.85582,-0.38671,-0.2185,-3.66862,0.55735,-0.04851,1.27362,-0.26666,0.21548,-0.41391,0.03337,0.11082,0.05232,0.10824
1420,-24.41144,12.82639,-7.5734,-2.38187,0.00379,-0.04453,-29.1735,-24.35821,1.89618,16.50535,-1.20686,1.08993,-26.2392,68.40701,-18.98931,0.12754,-0.39831,-0.14161,14.39529,24.7712,-5.33554,-26.56331,-2.78103,8.10237,9.68721,-1.06459,1.21639,5.36675,-1.47963,1.30274,-0.59964,-3.01275,0.611,-0.29332,0.92785,-0.49863,0.29272,-0.40795,-0.00295,0.11415,0.08792,0.01068
1421,-23.73552,12.74619,-7.44682,-1.88434,0.71621,0.16397,-30.66686,-24.6826,2.83863,11.74459,-0.54906,2.37058,-26.20137,68.40337,-19.0389,0.34133,-0.22787,-0.11416,2.32421,23.91365,-0.64921,-13.94027,-14.94631,2.65136,9.85899,-1.558,-0.51955,5.33541,-0.65599,1.55543,-0.13305,-1.74095,0.33395,0.93573,0.69052,-0.34145,0.33926,-0.31515,-0.00608,0.29264,0.09575,-0.12452
1422,-24.25711,13.10189,-7.39903,-3.31485,2.5828,0.42495,-33.00442,-25.01216,2.23482,9.4093,-0.42312,2.17996,-26.13572,68.54751,-19.11166,0.02903,0.16624,-0.07588,-2.14984,24.4072,-2.29897,-4.24841,-29.37535,-0.42846,6.83426,-1.09234,-0.80253,7.33967,-1.40483,1.11934,0.71457,-0.96529,-0.09106,2.50151,0.99744,0.03044,0.25869,-0.14419,-0.00703,0.49941,0.0812,-0.15507
1423,-25.73848,12.59444,-7.10092,-4.33284,3.42471,0.4651,-33.68757,-26.66326,1.76368,12.32854,-2.45741,0.02515,-26.1369,68.49323,-19.25932,-0.39327,0.36613,-0.04025,7.20261,22.10985,-8.97362,-11.18419,-24.99296,4.58131,3.87504,-0.20448,-0.20164,10.66893,-2.76199,2.25026,1.11184,-0.72251,-0.41656,2.00534,1.28645,0.06328,0.12725,0.05264,-0.06525,0.34462,0.03133,-0.04884
1424,-26.40789,11.3844,-6.73668,-3.73872,1.43873,0.2254,-28.3503,-31.48494,1.6138,16.91287,-7.87661,-3.12725,-26.23175,68.37732,-19.38973,-0.44872,0.14039,-0.05949,25.49484,10.70447,-14.04107,-29.31118,-0.38754,12.27213,4.72432,-0.02441,0.07635,11.64778,-3.0851,4.11652,0.783,-0.84713,-0.37634,-0.57061,1.24036,-0.43029,0.08407,0.12521,-0.11851,-0.21046,0.04744,0.04367
1425,-25.01161,10.82305,-6.61703,-3.3877,-1.44191,-0.04075,-18.72681,-37.13387,1.82607,19.45909,-11.77066,-4.37938,-26.35038,68.47911,-19.38644,-0.2553,-0.25885,-0.13807,40.70157,-0.67231,-11.58205,-36.00697,16.43906,11.08112,7.95992,-0.94058,-0.38961,8.7327,-2.38071,4.19908,0.1022,-1.0429,0.03705,-2.11404,0.75791,-0.59741,0.09813,0.02236,-0.06112,-0.61018,0.06027,0.05987
1426,-23.0857,10.91244,-6.41689,-4.19198,-2.12054,-0.09946,-14.04173,-40.99586,3.95101,20.77385,-9.83256,-2.83921,-26.44034,68.75166,-19.32154,-0.1549,-0.43489,-0.17898,43.85853,-1.99117,-3.94175,-24.19034,9.02351,0.94882,9.65462,-2.20272,-1.23635,4.58221,-1.75047,2.63274,-0.41193,-0.96739,0.48972,-0.92136,-0.23538,0.10618,0.07003,-0.11705,0.07349,-0.45895,-0.12395,0.0729
1427,-22.93767,10.9004,-5.78369,-4.13137,-0.68783,-0.02065,-19.79931,-41.71095,7.77923,22.14419,-4.81007,-0.56899,-26.53898,69.09448,-19.35649,-0.12584,-0.34748,-0.1184,34.46676,4.52294,1.21037,-13.51818,-8.9655,-3.74308,9.35939,-2.25385,-1.11946,3.2823,-1.39668,1.87041,-0.2491,-1.0035,0.59535,0.83504,-0.85606,0.63702,0.08755,-0.15747,0.14148,-0.03105,-0.33785,0.08124
1428,-24.35846,10.83942,-5.06495,-2.31773,0.58511,0.06155,-30.59917,-39.01353,10.0096,23.8546,-2.36385,0.34254,-26.73588,69.71711,-19.52477,0.0386,-0.20402,0.01171,21.95074,12.00961,-0.69273,-16.13502,-22.99111,3.81717,9.67503,-0.77337,0.48035,5.81752,-0.92113,3.03774,0.49977,-1.53729,0.40563,0.72813,-0.30287,0.07719,0.22326,-0.088,0.1077,0.20587,-0.28194,0.0385
1429,-25.10488,11.10196,-4.7842,-0.98609,0.57155,0.16367,-36.60921,-34.799,8.73291,26.70565,-4.85554,-0.58216,-27.10973,70.88941,-19.76364,0.27687,-0.13512,0.12651,18.98101,15.94636,-8.11853,-20.84909,-35.60484,12.46098,11.42253,0.55957,1.94567,9.73524,-0.50471,4.51885,0.93103,-1.95455,0.34503,-0.34224,1.08351,-0.81749,0.30922,0.03064,0.07954,0.21788,0.04466,-0.03411
1430,-24.11946,11.78828,-4.90256,-1.53892,-0.30409,0.24099,-35.65811,-30.6577,6.25061,29.76715,-8.31573,-1.32447,-27.72393,72.62505,-20.06102,0.353,-0.19813,0.12455,24.77907,19.39802,-14.59001,-19.17819,-52.01445,12.63102,12.41449,0.63727,2.23877,12.81543,-0.83094,4.86993,0.52847,-1.94989,0.5676,-0.33018,2.2,-0.87833,0.22121,0.05543,0.12335,0.20951,0.3469,-0.06037
1431,-22.54261,12.61218,-4.99574,-2.76755,-1.06203,0.20193,-32.68549,-27.98414,5.43937,28.06265,-6.16863,0.97348,-28.63442,74.83603,-20.47973,0.20724,-0.31618,-1e-05,25.87524,28.17132,-12.74403,-20.73486,-56.31995,8.61534,11.11752,0.03801,2.22745,14.44773,-2.13142,4.41142,-0.06749,-2.22714,0.71385,0.45384,2.19552,-0.31453,0.10125,-0.10236,0.17467,0.15687,0.36007,-0.03813
1432,-21.14044,13.28639,-5.0088,-3.67966,-1.23059,0.16176,-27.32856,-29.10133,5.56552,18.72139,-0.61257,4.19653,-29.75688,77.52401,-21.05051,-0.01598,-0.3066,-0.10882,21.04353,33.15646,-4.16626,-33.12982,-23.42494,6.27152,9.07198,-0.53325,2.15235,14.04005,-3.65233,3.19551,0.0151,-2.77583,0.37877,0.45949,1.39467,-0.20783,0.1313,-0.2565,0.1196,-0.01236,0.10479,-0.04737
1433,-19.74991,13.52791,-5.03567,-3.91931,-1.15211,0.25804,-16.72882,-35.23793,5.18324,10.13262,-0.94886,3.18223,-30.87738,80.67911,-21.7606,-0.11343,-0.19227,-0.08915,26.16631,18.76466,1.56251,-43.59866,32.43635,4.24463,8.70939,-0.57812,1.50268,11.19954,-4.20357,0.89254,0.43462,-2.55084,-0.22927,-0.40067,0.8857,-0.79793,0.24529,-0.14703,-0.0636,-0.14044,-0.15048,-0.09584
1434,-18.5256,13.02031,-4.78799,-2.80516,-1.20445,0.32573,-6.67794,-42.61687,5.45638,12.90714,-7.39802,-1.14678,-31.90733,84.19597,-22.60074,0.01357,-0.17778,-0.00688,45.55478,-3.41701,0.2839,-33.18774,55.37744,1.14673,10.03841,0.22106,0.99609,7.79964,-3.41305,-1.22429,0.52903,-1.58767,-0.58052,-0.87858,1.18276,-1.20172,0.32915,0.11029,-0.24321,-0.0578,-0.16105,-0.10293
1435,-18.33632,12.90161,-4.20852,-0.41114,-1.23431,0.13989,-7.01577,-42.29062,7.10691,24.81485,-10.73464,-3.10176,-33.0209,87.95028,-23.58322,0.26667,-0.29186,0.01036,60.55456,-2.62767,-4.54415,-6.26991,18.30925,0.25746,10.77491,0.99775,1.35032,6.41612,-2.13818,-1.31002,0.59624,-1.19037,-0.56064,-0.10587,1.59808,-0.66909,0.4354,0.14342,-0.25742,0.19193,-0.00253,-0.01637
1436,-19.08665,14.59631,-3.80066,1.69167,-0.99957,-0.17513,-16.42163,-32.41056,8.81276,34.33533,-7.58877,-1.38249,-34.44271,91.84824,-24.68745,0.46718,-0.39453,-0.03168,57.38059,22.23649,-8.52585,6.85262,-36.0565,2.4489,9.78028,0.48187,1.72055,6.89617,-1.25206,-0.17254,0.80914,-1.76864,-0.33284,1.3182,1.68097,0.2157,0.56406,-0.10817,-0.10616,0.41921,0.14574,0.05066
1437,-19.42988,16.74499,-3.69947,1.74382,-0.4792,-0.25567,-24.43566,-24.7253,10.21733,33.59632,-3.36376,0.6027,-36.2854,95.77779,-25.87404,0.53676,-0.38186,-0.01567,42.09833,39.35873,-8.81226,-9.11238,-48.92006,2.84892,8.4297,-0.89712,1.29996,7.44019,-1.00247,0.01046,0.74767,-2.33337,-0.01943,2.07523,1.77588,0.46227,0.58139,-0.33133,0.06196,0.48204,0.22087,-0.00336
